RECS_fid,Lat_deg,Lon_deg,DosPGIS_nGypH
1009,47.975315,16.512766,52.528
1010,47.975307,16.512777,52.401
1011,47.9753,16.512789,52.717
1012,47.975288,16.512806,53.114
1013,47.975273,16.512819,52.395
1014,47.975262,16.512836,51.392
1015,47.97525,16.512854,51.088
1016,47.975243,16.512861,50.07
1017,47.975235,16.512871,51.908
1018,47.975231,16.512884,51.548
1019,47.975223,16.512897,52.168
1020,47.97522,16.512909,51.696
1021,47.975212,16.512924,50.739
1022,47.975208,16.512937,50.622
1023,47.975197,16.512947,51.032
1024,47.975189,16.512957,52.091
1025,47.975181,16.512966,51.284
1026,47.975174,16.512974,50.161
1027,47.975166,16.512976,49.972
1028,47.975159,16.512978,50.569
1029,47.975151,16.512985,49.902
1030,47.975143,16.512995,49.157
1031,47.975143,16.512998,49.009
1032,47.975147,16.513004,49.054
1033,47.975151,16.513004,49.1
1034,47.975151,16.513004,50.358
1035,47.975151,16.513006,50.29
1036,47.975147,16.513014,50.867
1037,47.975143,16.513018,50.276
1038,47.975136,16.513019,51.249
1039,47.975132,16.513018,50.876
1040,47.975136,16.513021,50.785
1041,47.975136,16.513025,52.251
1042,47.975136,16.513029,51.735
1043,47.975132,16.513031,51.111
1044,47.975128,16.513037,51.391
1045,47.975124,16.513048,52.577
1046,47.975117,16.513058,53.311
1047,47.975113,16.513069,53.143
1048,47.975105,16.513082,53.196
1049,47.975101,16.513096,53.246
1050,47.975094,16.513109,53.353
1051,47.97509,16.513121,54.492
1052,47.975086,16.51313,53.244
1053,47.975082,16.513142,54.096
1054,47.975078,16.513153,58.453
1055,47.975075,16.513161,62.956
1056,47.975071,16.51317,66.62
1057,47.975067,16.513178,67.564
1058,47.975063,16.513187,69.667
1059,47.975063,16.513191,69.862
1060,47.975063,16.513193,67.885
1061,47.97506,16.513197,70.842
1062,47.97506,16.513197,74.729
1063,47.975063,16.513189,75
1064,47.975071,16.513184,73.846
1065,47.975078,16.513176,74.208
1066,47.975082,16.513172,72.713
1067,47.975082,16.51317,71.41
1068,47.975086,16.513174,68.837
1069,47.975098,16.51318,66.398
1070,47.975101,16.513187,62.492
1071,47.975105,16.513197,58.914
1072,47.975113,16.513205,56.596
1073,47.975117,16.513208,54.461
1074,47.97512,16.51321,52.434
1075,47.97512,16.513203,51.762
1076,47.975124,16.513197,51.41
1077,47.975128,16.513189,51.94
1078,47.975136,16.513184,51.607
1079,47.97514,16.513172,51.068
1080,47.975151,16.513159,51.277
1081,47.975162,16.513147,51.282
1082,47.97517,16.513134,51.998
1083,47.975178,16.513122,51.475
1084,47.975181,16.513109,50.875
1085,47.975189,16.513098,51.267
1086,47.975197,16.513086,50.221
1087,47.975204,16.513075,49.696
1088,47.975212,16.513063,49.024
1089,47.97522,16.513054,48.92
1090,47.975227,16.513042,49.34
1091,47.975235,16.513031,49.319
1092,47.975243,16.513019,49.364
1093,47.975246,16.51301,49.859
1094,47.975254,16.513,50.387
1095,47.975262,16.512989,49.655
1096,47.975269,16.512978,49.305
1097,47.975277,16.512962,50.338
1098,47.9753,16.512947,48.167
1099,47.975311,16.512934,47.323
1100,47.975315,16.512924,46.875
1101,47.975323,16.512911,47.144
1102,47.97533,16.512897,46.497
1103,47.975334,16.512878,45.161
1104,47.975327,16.512856,45.265
1105,47.975327,16.51284,46.036
1106,47.97533,16.512829,45.71
1107,47.975342,16.512817,47.259
1108,47.975349,16.512806,47.557
1109,47.975357,16.512794,48.139
1110,47.975365,16.512783,47.906
1111,47.975372,16.512775,48.974
1112,47.97538,16.512766,49.562
1113,47.97538,16.512762,49.888
1114,47.97538,16.512756,51.144
1115,47.975376,16.512749,52.926
1116,47.975376,16.512743,54.067
1117,47.975376,16.512735,54.556
1118,47.975376,16.512726,54.099
1119,47.975372,16.512718,53.463
1120,47.975368,16.512712,51.952
1121,47.975365,16.512705,52.557
1122,47.975357,16.512699,51.511
1123,47.975353,16.512691,51.671
1124,47.975349,16.512682,50.299
1125,47.975342,16.512674,51.128
1126,47.975338,16.512669,51.738
1127,47.975338,16.512663,51.149
1128,47.975334,16.512655,50.595
1129,47.97533,16.512648,51.353
1130,47.975323,16.512646,53.133
1131,47.975315,16.512638,52.539
1132,47.975307,16.512632,53.503
1133,47.975296,16.512625,52.588
1134,47.975288,16.512619,51.578
1135,47.975277,16.512611,50.499
1136,47.975258,16.512594,49.825
1137,47.975246,16.512581,49.351
1138,47.975231,16.512567,48.677
1139,47.97522,16.512558,49.732
1140,47.975208,16.512546,48.439
1141,47.975197,16.512541,48.135
1142,47.975193,16.512535,48.804
1143,47.975189,16.512527,48.174
1144,47.975185,16.51252,48.466
1145,47.975181,16.512512,48.686
1146,47.975174,16.512504,48.84
1147,47.97517,16.512495,49.124
1148,47.975162,16.512487,49.917
1149,47.975155,16.51248,51.299
1150,47.975147,16.51247,50.764
1151,47.975143,16.512461,50.379
1152,47.975132,16.512449,49.368
1153,47.975124,16.512442,49.174
1154,47.975117,16.512436,48.722
1155,47.975113,16.512426,48.652
1156,47.975105,16.512417,49.679
1157,47.975098,16.512407,49.603
1158,47.97509,16.512398,49.764
1159,47.975082,16.512388,49.152
1160,47.975075,16.512379,48.206
1161,47.975067,16.512369,48.59
1162,47.975063,16.51236,48.692
1163,47.975056,16.512352,49.853
1164,47.975048,16.512342,50.783
1165,47.97504,16.512331,51.882
1166,47.975037,16.512323,52.11
1167,47.975033,16.512314,53.125
1168,47.975025,16.512302,54.649
1169,47.975017,16.512293,56.039
1170,47.97501,16.512283,57.108
1171,47.974998,16.51227,56.595
1172,47.974987,16.512258,56.689
1173,47.974979,16.512249,56.28
1174,47.974972,16.512239,55.441
1175,47.97496,16.512228,53.721
1176,47.974956,16.51222,52.767
1177,47.974949,16.512211,50.08
1178,47.974941,16.512197,49.462
1179,47.974934,16.512186,49.299
1180,47.97493,16.512178,49.375
1181,47.974922,16.512171,48.238
1182,47.974918,16.512161,48.274
1183,47.974911,16.512155,48.028
1184,47.974903,16.512148,47.949
1185,47.974899,16.512144,49.744
1186,47.974895,16.512144,52.95
1187,47.974899,16.512144,55.521
1188,47.974899,16.512146,54.438
1189,47.974903,16.512144,54.589
1190,47.974903,16.512144,55.764
1191,47.974903,16.512144,56.282
1192,47.974903,16.512144,56.171
1193,47.974903,16.512144,55.961
1194,47.974903,16.512144,54.719
1195,47.974903,16.512144,55.842
1196,47.974903,16.512144,55.815
1197,47.974903,16.512144,55.556
1198,47.974903,16.512144,55.954
1199,47.974903,16.512144,55.702
1200,47.974903,16.512144,54.987
1201,47.974903,16.512144,55.805
1202,47.974907,16.512144,55.753
1203,47.974907,16.512144,55.534
1204,47.974907,16.512144,55.246
1205,47.974907,16.512144,55.136
1206,47.974903,16.512144,55.398
1207,47.974903,16.512144,55.069
1208,47.974903,16.512144,54.762
1209,47.974903,16.512144,55.42
1210,47.974903,16.512144,54.166
1211,47.974903,16.512144,53.745
1212,47.974903,16.512144,52.922
1213,47.974903,16.512144,52.385
1214,47.974903,16.512144,53.311
1215,47.974903,16.512144,52.695
1216,47.974903,16.512144,52.27
