RECS_fid,Lat_deg,Lon_deg,DosPGIS_nGypH
714,47.975029,16.513151,54.87
715,47.975033,16.513136,54.071
716,47.975037,16.513122,52.909
717,47.975037,16.513121,51.976
718,47.975033,16.513109,50.556
719,47.975033,16.513101,51.259
720,47.975033,16.513096,50.479
721,47.975037,16.51309,51.21
722,47.975037,16.513088,49.801
723,47.97504,16.513084,50.071
724,47.975048,16.513081,51.443
725,47.975052,16.513077,51.183
726,47.975052,16.513073,50.923
727,47.975052,16.513071,50.551
728,47.975052,16.513069,49.168
729,47.975056,16.513056,49.098
730,47.975056,16.513042,49.17
731,47.97506,16.513033,49.1
732,47.975063,16.513029,49.623
733,47.975063,16.513029,49.423
734,47.975067,16.513029,50.005
735,47.975063,16.513021,50.499
736,47.975063,16.513008,49.764
737,47.975063,16.512991,48.775
738,47.97506,16.512978,50.191
739,47.975056,16.512962,52.128
740,47.975052,16.512951,53.676
741,47.975048,16.512941,53.897
742,47.975037,16.51293,52.784
743,47.975025,16.512918,52.134
744,47.975014,16.512911,51.702
745,47.975002,16.512907,51.702
746,47.974991,16.512899,51.085
747,47.974972,16.512901,50.952
748,47.974964,16.512895,50.254
749,47.974956,16.512884,50.399
750,47.974949,16.512873,49.704
751,47.974941,16.512861,50.139
752,47.974934,16.512848,50.26
753,47.97493,16.512838,49.248
754,47.974926,16.512821,49.369
755,47.974922,16.512806,49.954
756,47.974918,16.512791,50.381
757,47.974914,16.512775,51.779
758,47.974911,16.512766,50.944
759,47.974907,16.512752,51.581
760,47.974907,16.512739,54.293
761,47.974907,16.512726,54.889
762,47.974907,16.512707,58.58
763,47.974903,16.512686,59.199
764,47.974911,16.512661,55.964
765,47.974914,16.51264,54.554
766,47.974911,16.512617,52.579
767,47.974911,16.5126,51.714
768,47.974903,16.51259,51.606
769,47.974892,16.512581,51.984
770,47.974888,16.512567,50.823
771,47.974884,16.512552,49.088
772,47.974884,16.512527,49.389
773,47.97488,16.512506,50.219
774,47.974876,16.512478,50.449
775,47.974872,16.512457,52.611
776,47.974869,16.512428,53.679
777,47.974865,16.512407,54.39
778,47.974861,16.512388,54.731
779,47.974865,16.512369,54.725
780,47.974865,16.512356,53.046
781,47.974869,16.512335,53.295
782,47.974869,16.512316,52.549
783,47.974869,16.512299,51.53
784,47.974869,16.512283,50.005
785,47.974869,16.512276,50.483
786,47.974865,16.512264,49.005
787,47.974865,16.512249,48.377
788,47.974865,16.512232,47.109
789,47.974865,16.512211,46.456
790,47.974865,16.512194,46.49
791,47.974865,16.512176,46.483
792,47.974869,16.512161,47.397
793,47.974869,16.512148,48.836
794,47.974869,16.512129,49.789
795,47.974865,16.51211,49.841
796,47.974865,16.512092,49.714
797,47.974857,16.512081,50.237
798,47.974853,16.51207,50.949
799,47.974846,16.512062,50.427
800,47.974838,16.512066,50.256
801,47.974838,16.51207,49.863
802,47.974834,16.512075,49.714
803,47.974831,16.512077,49.969
